"rules"	"support"	"confidence"	"coverage"	"lift"	"count"
"292"	"{15,20} => {2}"	0.398601398601399	1	0.398601398601399	1.74390243902439	57
"293"	"{2,20} => {15}"	0.398601398601399	0.780821917808219	0.510489510489511	1.8304513810914	57
"294"	"{15,17} => {22}"	0.307692307692308	0.721311475409836	0.426573426573427	1.22794691647151	44
"295"	"{15,22} => {17}"	0.307692307692308	1	0.307692307692308	1.72289156626506	44
"296"	"{17,22} => {15}"	0.307692307692308	0.666666666666667	0.461538461538462	1.56284153005464	44
"297"	"{15,17} => {32}"	0.363636363636364	0.852459016393443	0.426573426573427	1.38524590163934	52
"298"	"{15,32} => {17}"	0.363636363636364	1	0.363636363636364	1.72289156626506	52
"299"	"{17,32} => {15}"	0.363636363636364	0.732394366197183	0.496503496503497	1.71692449780651	52
"300"	"{15,17} => {20}"	0.398601398601399	0.934426229508197	0.426573426573427	1.43680592279217	57
"301"	"{15,20} => {17}"	0.398601398601399	1	0.398601398601399	1.72289156626506	57
"302"	"{17,20} => {15}"	0.398601398601399	0.721518987341772	0.552447552447553	1.69142975721104	57
"303"	"{15,32} => {20}"	0.335664335664336	0.923076923076923	0.363636363636364	1.41935483870968	48
"304"	"{15,20} => {32}"	0.335664335664336	0.842105263157895	0.398601398601399	1.36842105263158	48
"305"	"{20,32} => {15}"	0.335664335664336	0.592592592592593	0.566433566433566	1.38919247115968	48
"306"	"{0,22} => {32}"	0.300699300699301	0.914893617021277	0.328671328671329	1.48670212765957	43
"307"	"{0,32} => {22}"	0.300699300699301	0.754385964912281	0.398601398601399	1.28425229741019	43
"308"	"{22,32} => {0}"	0.300699300699301	0.597222222222222	0.503496503496503	1.35559964726631	43
"309"	"{0,32} => {20}"	0.34965034965035	0.87719298245614	0.398601398601399	1.3488021128089	50
"310"	"{0,20} => {32}"	0.34965034965035	0.925925925925926	0.377622377622378	1.50462962962963	50
"311"	"{20,32} => {0}"	0.34965034965035	0.617283950617284	0.566433566433566	1.40113658632177	50
"312"	"{10,31} => {19}"	0.342657342657343	1	0.342657342657343	1.7875	49
"313"	"{10,19} => {31}"	0.342657342657343	0.765625	0.447552447552448	1.45979166666667	49
"314"	"{19,31} => {10}"	0.342657342657343	0.80327868852459	0.426573426573427	1.7672131147541	49
"315"	"{10,31} => {17}"	0.335664335664336	0.979591836734694	0.342657342657343	1.6877305138923	48
"316"	"{10,17} => {31}"	0.335664335664336	0.905660377358491	0.370629370629371	1.72679245283019	48
"317"	"{17,31} => {10}"	0.335664335664336	0.648648648648649	0.517482517482518	1.42702702702703	48
"318"	"{10,31} => {22}"	0.342657342657343	1	0.342657342657343	1.70238095238095	49
"319"	"{10,22} => {31}"	0.342657342657343	0.753846153846154	0.454545454545455	1.43733333333333	49
"320"	"{22,31} => {10}"	0.342657342657343	0.830508474576271	0.412587412587413	1.8271186440678	49
"321"	"{10,31} => {20}"	0.328671328671329	0.959183673469388	0.342657342657343	1.47487382049594	47
"322"	"{10,20} => {31}"	0.328671328671329	0.770491803278688	0.426573426573427	1.46907103825137	47
"323"	"{20,31} => {10}"	0.328671328671329	0.661971830985915	0.496503496503496	1.45633802816901	47
"324"	"{10,8} => {19}"	0.314685314685315	0.978260869565217	0.321678321678322	1.74864130434783	45
"325"	"{10,19} => {8}"	0.314685314685315	0.703125	0.447552447552448	1.2890625	45
"326"	"{19,8} => {10}"	0.314685314685315	0.803571428571429	0.391608391608392	1.76785714285714	45
"327"	"{10,8} => {2}"	0.300699300699301	0.934782608695652	0.321678321678322	1.63016967126193	43
"328"	"{10,2} => {8}"	0.300699300699301	0.843137254901961	0.356643356643357	1.54575163398693	43
"329"	"{2,8} => {10}"	0.300699300699301	0.589041095890411	0.51048951048951	1.2958904109589	43
"330"	"{10,8} => {22}"	0.321678321678322	1	0.321678321678322	1.70238095238095	46
"331"	"{10,22} => {8}"	0.321678321678322	0.707692307692308	0.454545454545455	1.2974358974359	46
"332"	"{22,8} => {10}"	0.321678321678322	0.766666666666667	0.41958041958042	1.68666666666667	46
"333"	"{10,8} => {20}"	0.307692307692308	0.956521739130435	0.321678321678322	1.47078073866293	44
"334"	"{10,20} => {8}"	0.307692307692308	0.721311475409836	0.426573426573427	1.3224043715847	44
"335"	"{20,8} => {10}"	0.307692307692308	0.619718309859155	0.496503496503497	1.36338028169014	44
"336"	"{10,19} => {2}"	0.34965034965035	0.78125	0.447552447552448	1.3624237804878	50
"337"	"{10,2} => {19}"	0.34965034965035	0.980392156862745	0.356643356643357	1.75245098039216	50
"338"	"{19,2} => {10}"	0.34965034965035	0.833333333333333	0.41958041958042	1.83333333333333	50
"339"	"{10,19} => {17}"	0.370629370629371	0.828125	0.447552447552448	1.42676957831325	53
"340"	"{10,17} => {19}"	0.370629370629371	1	0.370629370629371	1.7875	53
"341"	"{17,19} => {10}"	0.370629370629371	0.768115942028985	0.482517482517483	1.68985507246377	53
"342"	"{10,19} => {22}"	0.447552447552448	1	0.447552447552448	1.70238095238095	64
"343"	"{10,22} => {19}"	0.447552447552448	0.984615384615385	0.454545454545455	1.76	64
"344"	"{19,22} => {10}"	0.447552447552448	0.842105263157895	0.531468531468531	1.85263157894737	64
"345"	"{10,19} => {32}"	0.363636363636364	0.8125	0.447552447552448	1.3203125	52
"346"	"{10,32} => {19}"	0.363636363636364	0.981132075471698	0.370629370629371	1.75377358490566	52
"347"	"{19,32} => {10}"	0.363636363636364	0.764705882352941	0.475524475524476	1.68235294117647	52
"348"	"{10,19} => {20}"	0.41958041958042	0.9375	0.447552447552448	1.44153225806452	60
"349"	"{10,20} => {19}"	0.41958041958042	0.983606557377049	0.426573426573427	1.75819672131148	60
"350"	"{19,20} => {10}"	0.41958041958042	0.8	0.524475524475524	1.76	60
"351"	"{10,2} => {22}"	0.356643356643357	1	0.356643356643357	1.70238095238095	51
"352"	"{10,22} => {2}"	0.356643356643357	0.784615384615385	0.454545454545455	1.36829268292683	51
"353"	"{2,22} => {10}"	0.356643356643357	0.796875	0.447552447552448	1.753125	51
"354"	"{10,2} => {20}"	0.328671328671329	0.92156862745098	0.356643356643357	1.41703563145688	47
"355"	"{10,20} => {2}"	0.328671328671329	0.770491803278688	0.426573426573427	1.34366253498601	47
"356"	"{2,20} => {10}"	0.328671328671329	0.643835616438356	0.51048951048951	1.41643835616438	47
"357"	"{10,17} => {22}"	0.370629370629371	1	0.370629370629371	1.70238095238095	53
"358"	"{10,22} => {17}"	0.370629370629371	0.815384615384615	0.454545454545455	1.40481927710843	53
"359"	"{17,22} => {10}"	0.370629370629371	0.803030303030303	0.461538461538462	1.76666666666667	53
"360"	"{10,17} => {20}"	0.363636363636364	0.981132075471698	0.370629370629371	1.50862243862852	52
"361"	"{10,20} => {17}"	0.363636363636364	0.852459016393443	0.426573426573427	1.46869444993087	52
"362"	"{17,20} => {10}"	0.363636363636364	0.658227848101266	0.552447552447553	1.44810126582278	52
"363"	"{10,22} => {32}"	0.370629370629371	0.815384615384615	0.454545454545455	1.325	53
"364"	"{10,32} => {22}"	0.370629370629371	1	0.370629370629371	1.70238095238095	53
"365"	"{22,32} => {10}"	0.370629370629371	0.736111111111111	0.503496503496503	1.61944444444444	53
"366"	"{10,22} => {20}"	0.426573426573427	0.938461538461538	0.454545454545455	1.44301075268817	61
"367"	"{10,20} => {22}"	0.426573426573427	1	0.426573426573427	1.70238095238095	61
"368"	"{20,22} => {10}"	0.426573426573427	0.792207792207792	0.538461538461538	1.74285714285714	61
"369"	"{10,32} => {20}"	0.34965034965035	0.943396226415094	0.370629370629371	1.45059849868127	50
"370"	"{10,20} => {32}"	0.34965034965035	0.819672131147541	0.426573426573427	1.33196721311475	50
"371"	"{20,32} => {10}"	0.34965034965035	0.617283950617284	0.566433566433566	1.35802469135802	50
"372"	"{31,8} => {19}"	0.300699300699301	0.754385964912281	0.398601398601399	1.3484649122807	43
"373"	"{19,31} => {8}"	0.300699300699301	0.704918032786885	0.426573426573427	1.29234972677596	43
"374"	"{19,8} => {31}"	0.300699300699301	0.767857142857143	0.391608391608392	1.46404761904762	43
"375"	"{31,8} => {2}"	0.370629370629371	0.929824561403509	0.398601398601399	1.62152332049636	53
"376"	"{2,31} => {8}"	0.370629370629371	0.963636363636364	0.384615384615385	1.76666666666667	53
"377"	"{2,8} => {31}"	0.370629370629371	0.726027397260274	0.510489510489511	1.38429223744292	53
"378"	"{31,8} => {17}"	0.391608391608392	0.982456140350877	0.398601398601399	1.69266539843585	56
"379"	"{17,31} => {8}"	0.391608391608392	0.756756756756757	0.517482517482518	1.38738738738739	56
"380"	"{17,8} => {31}"	0.391608391608392	0.861538461538462	0.454545454545455	1.64266666666667	56
"381"	"{31,8} => {32}"	0.34965034965035	0.87719298245614	0.398601398601399	1.42543859649123	50
"382"	"{31,32} => {8}"	0.34965034965035	0.769230769230769	0.454545454545454	1.41025641025641	50
"383"	"{32,8} => {31}"	0.34965034965035	0.735294117647059	0.475524475524475	1.40196078431373	50
"384"	"{31,8} => {20}"	0.370629370629371	0.929824561403509	0.398601398601399	1.42973023957744	53
"385"	"{20,31} => {8}"	0.370629370629371	0.746478873239437	0.496503496503497	1.36854460093897	53
"386"	"{20,8} => {31}"	0.370629370629371	0.746478873239437	0.496503496503497	1.42328638497653	53
"387"	"{19,31} => {17}"	0.41958041958042	0.983606557377049	0.426573426573427	1.69464744222793	60
"388"	"{17,31} => {19}"	0.41958041958042	0.810810810810811	0.517482517482518	1.44932432432432	60
"389"	"{17,19} => {31}"	0.41958041958042	0.869565217391304	0.482517482517483	1.65797101449275	60
"390"	"{19,31} => {22}"	0.405594405594406	0.950819672131147	0.426573426573427	1.61865729898517	58
"391"	"{22,31} => {19}"	0.405594405594406	0.983050847457627	0.412587412587413	1.75720338983051	58
"392"	"{19,22} => {31}"	0.405594405594406	0.763157894736842	0.531468531468531	1.45508771929825	58
"393"	"{19,31} => {32}"	0.363636363636364	0.852459016393443	0.426573426573427	1.38524590163934	52
"394"	"{31,32} => {19}"	0.363636363636364	0.8	0.454545454545455	1.43	52
"395"	"{19,32} => {31}"	0.363636363636364	0.764705882352941	0.475524475524476	1.45803921568627	52
"396"	"{19,31} => {20}"	0.412587412587413	0.967213114754098	0.426573426573427	1.48722016569716	59
"397"	"{20,31} => {19}"	0.412587412587413	0.830985915492958	0.496503496503497	1.48538732394366	59
"398"	"{19,20} => {31}"	0.412587412587413	0.786666666666667	0.524475524475524	1.49991111111111	59
"399"	"{2,31} => {17}"	0.377622377622378	0.981818181818182	0.384615384615385	1.69156626506024	54
"400"	"{17,31} => {2}"	0.377622377622378	0.72972972972973	0.517482517482518	1.27257745550428	54
"401"	"{17,2} => {31}"	0.377622377622378	0.857142857142857	0.440559440559441	1.63428571428571	54
"402"	"{2,31} => {32}"	0.335664335664336	0.872727272727273	0.384615384615385	1.41818181818182	48
"403"	"{31,32} => {2}"	0.335664335664336	0.738461538461539	0.454545454545455	1.28780487804878	48
"404"	"{2,32} => {31}"	0.335664335664336	0.676056338028169	0.496503496503497	1.28901408450704	48
"405"	"{2,31} => {20}"	0.356643356643357	0.927272727272727	0.384615384615385	1.4258064516129	51
"406"	"{20,31} => {2}"	0.356643356643357	0.71830985915493	0.496503496503497	1.25266231535555	51
"407"	"{2,20} => {31}"	0.356643356643357	0.698630136986301	0.510489510489511	1.33205479452055	51
"408"	"{17,31} => {22}"	0.405594405594406	0.783783783783784	0.517482517482518	1.33429858429858	58
"409"	"{22,31} => {17}"	0.405594405594406	0.983050847457627	0.412587412587413	1.69369001429447	58
"410"	"{17,22} => {31}"	0.405594405594406	0.878787878787879	0.461538461538462	1.67555555555556	58
"411"	"{17,31} => {32}"	0.447552447552448	0.864864864864865	0.517482517482518	1.40540540540541	64
"412"	"{31,32} => {17}"	0.447552447552448	0.984615384615385	0.454545454545455	1.69638554216867	64
"413"	"{17,32} => {31}"	0.447552447552448	0.901408450704225	0.496503496503497	1.71868544600939	64
"414"	"{17,31} => {20}"	0.496503496503497	0.959459459459459	0.517482517482518	1.47529787852368	71
"415"	"{20,31} => {17}"	0.496503496503497	1	0.496503496503497	1.72289156626506	71
"416"	"{17,20} => {31}"	0.496503496503497	0.89873417721519	0.552447552447552	1.7135864978903	71
"417"	"{22,31} => {32}"	0.34965034965035	0.847457627118644	0.412587412587413	1.3771186440678	50
"418"	"{31,32} => {22}"	0.34965034965035	0.769230769230769	0.454545454545454	1.30952380952381	50
"419"	"{22,32} => {31}"	0.34965034965035	0.694444444444444	0.503496503496504	1.32407407407407	50
"420"	"{22,31} => {20}"	0.391608391608392	0.949152542372881	0.412587412587413	1.45944960816475	56
"421"	"{20,31} => {22}"	0.391608391608392	0.788732394366197	0.496503496503497	1.34272300469484	56
"422"	"{20,22} => {31}"	0.391608391608392	0.727272727272727	0.538461538461538	1.38666666666667	56
"423"	"{31,32} => {20}"	0.426573426573427	0.938461538461538	0.454545454545455	1.44301075268817	61
"424"	"{20,31} => {32}"	0.426573426573427	0.859154929577465	0.496503496503497	1.39612676056338	61
"425"	"{20,32} => {31}"	0.426573426573427	0.753086419753086	0.566433566433566	1.43588477366255	61
"426"	"{19,8} => {2}"	0.363636363636364	0.928571428571429	0.391608391608392	1.61933797909408	52
"427"	"{2,8} => {19}"	0.363636363636364	0.712328767123288	0.510489510489511	1.27328767123288	52
"428"	"{19,2} => {8}"	0.363636363636364	0.866666666666667	0.41958041958042	1.58888888888889	52
"429"	"{19,8} => {17}"	0.356643356643357	0.910714285714286	0.391608391608392	1.56906196213425	51
"430"	"{17,8} => {19}"	0.356643356643357	0.784615384615385	0.454545454545455	1.4025	51
"431"	"{17,19} => {8}"	0.356643356643357	0.739130434782609	0.482517482517483	1.35507246376812	51
"432"	"{19,8} => {22}"	0.363636363636364	0.928571428571429	0.391608391608392	1.58078231292517	52
"433"	"{22,8} => {19}"	0.363636363636364	0.866666666666667	0.41958041958042	1.54916666666667	52
"434"	"{19,22} => {8}"	0.363636363636364	0.684210526315789	0.531468531468531	1.25438596491228	52
"435"	"{19,8} => {32}"	0.335664335664336	0.857142857142857	0.391608391608392	1.39285714285714	48
"436"	"{32,8} => {19}"	0.335664335664336	0.705882352941177	0.475524475524476	1.26176470588235	48
"437"	"{19,32} => {8}"	0.335664335664336	0.705882352941177	0.475524475524476	1.29411764705882	48
"438"	"{19,8} => {20}"	0.370629370629371	0.946428571428571	0.391608391608392	1.45526113671275	53
"439"	"{20,8} => {19}"	0.370629370629371	0.746478873239437	0.496503496503497	1.33433098591549	53
"440"	"{19,20} => {8}"	0.370629370629371	0.706666666666667	0.524475524475524	1.29555555555556	53
"441"	"{2,8} => {17}"	0.426573426573427	0.835616438356164	0.510489510489511	1.43967651427628	61
"442"	"{17,8} => {2}"	0.426573426573427	0.938461538461538	0.454545454545455	1.63658536585366	61
"443"	"{17,2} => {8}"	0.426573426573427	0.968253968253968	0.440559440559441	1.77513227513228	61
"444"	"{2,8} => {22}"	0.391608391608392	0.767123287671233	0.510489510489511	1.30593607305936	56
"445"	"{22,8} => {2}"	0.391608391608392	0.933333333333333	0.41958041958042	1.62764227642276	56
"446"	"{2,22} => {8}"	0.391608391608392	0.875	0.447552447552448	1.60416666666667	56
"447"	"{2,8} => {32}"	0.447552447552448	0.876712328767123	0.510489510489511	1.42465753424658	64
"448"	"{32,8} => {2}"	0.447552447552448	0.941176470588235	0.475524475524476	1.64131994261119	64
"449"	"{2,32} => {8}"	0.447552447552448	0.901408450704225	0.496503496503497	1.65258215962441	64
"450"	"{2,8} => {20}"	0.468531468531469	0.917808219178082	0.510489510489511	1.41125349830608	67
"451"	"{20,8} => {2}"	0.468531468531469	0.943661971830986	0.496503496503497	1.64565441429062	67
"452"	"{2,20} => {8}"	0.468531468531469	0.917808219178082	0.510489510489511	1.68264840182648	67
"453"	"{17,8} => {22}"	0.335664335664336	0.738461538461539	0.454545454545455	1.25714285714286	48
"454"	"{22,8} => {17}"	0.335664335664336	0.8	0.41958041958042	1.37831325301205	48
"455"	"{17,22} => {8}"	0.335664335664336	0.727272727272727	0.461538461538462	1.33333333333333	48
"456"	"{17,8} => {32}"	0.391608391608392	0.861538461538462	0.454545454545455	1.4	56
"457"	"{32,8} => {17}"	0.391608391608392	0.823529411764706	0.475524475524476	1.41885187810064	56
"458"	"{17,32} => {8}"	0.391608391608392	0.788732394366197	0.496503496503497	1.44600938967136	56
"459"	"{17,8} => {20}"	0.426573426573427	0.938461538461538	0.454545454545455	1.44301075268817	61
"460"	"{20,8} => {17}"	0.426573426573427	0.859154929577465	0.496503496503497	1.48023078228407	61
"461"	"{17,20} => {8}"	0.426573426573427	0.772151898734177	0.552447552447552	1.41561181434599	61
"462"	"{22,8} => {32}"	0.363636363636364	0.866666666666667	0.41958041958042	1.40833333333333	52
"463"	"{32,8} => {22}"	0.363636363636364	0.764705882352941	0.475524475524476	1.30182072829132	52
"464"	"{22,32} => {8}"	0.363636363636364	0.722222222222222	0.503496503496504	1.32407407407407	52
"465"	"{22,8} => {20}"	0.384615384615385	0.916666666666667	0.41958041958042	1.4094982078853	55
"466"	"{20,8} => {22}"	0.384615384615385	0.774647887323944	0.496503496503497	1.31874580818243	55
"467"	"{20,22} => {8}"	0.384615384615385	0.714285714285714	0.538461538461538	1.30952380952381	55
"468"	"{32,8} => {20}"	0.433566433566434	0.911764705882353	0.475524475524476	1.40196078431373	62
"469"	"{20,8} => {32}"	0.433566433566434	0.873239436619718	0.496503496503497	1.41901408450704	62
"470"	"{20,32} => {8}"	0.433566433566434	0.765432098765432	0.566433566433566	1.40329218106996	62
"471"	"{19,2} => {17}"	0.342657342657343	0.816666666666667	0.41958041958042	1.4070281124498	49
"472"	"{17,19} => {2}"	0.342657342657343	0.710144927536232	0.482517482517482	1.23842347119123	49
"473"	"{17,2} => {19}"	0.342657342657343	0.777777777777778	0.440559440559441	1.39027777777778	49
"474"	"{19,2} => {22}"	0.391608391608392	0.933333333333333	0.41958041958042	1.58888888888889	56
"475"	"{19,22} => {2}"	0.391608391608392	0.736842105263158	0.531468531468531	1.28498074454429	56
"476"	"{2,22} => {19}"	0.391608391608392	0.875	0.447552447552448	1.5640625	56
"477"	"{19,2} => {32}"	0.356643356643357	0.85	0.41958041958042	1.38125	51
"478"	"{19,32} => {2}"	0.356643356643357	0.75	0.475524475524476	1.30792682926829	51
"479"	"{2,32} => {19}"	0.356643356643357	0.71830985915493	0.496503496503497	1.28397887323944	51
"480"	"{19,2} => {20}"	0.384615384615385	0.916666666666667	0.41958041958042	1.4094982078853	55
"481"	"{19,20} => {2}"	0.384615384615385	0.733333333333333	0.524475524475525	1.27886178861789	55
"482"	"{2,20} => {19}"	0.384615384615385	0.753424657534247	0.510489510489511	1.34674657534247	55
"483"	"{17,19} => {22}"	0.454545454545455	0.942028985507246	0.482517482517482	1.60369220151829	65
"484"	"{19,22} => {17}"	0.454545454545455	0.855263157894737	0.531468531468531	1.47352568167406	65
"485"	"{17,22} => {19}"	0.454545454545455	0.984848484848485	0.461538461538462	1.76041666666667	65
"486"	"{17,19} => {32}"	0.405594405594406	0.840579710144927	0.482517482517482	1.36594202898551	58
"487"	"{19,32} => {17}"	0.405594405594406	0.852941176470588	0.475524475524476	1.46952515946137	58
"488"	"{17,32} => {19}"	0.405594405594406	0.816901408450704	0.496503496503496	1.46021126760563	58
"489"	"{17,19} => {20}"	0.468531468531469	0.971014492753623	0.482517482517483	1.49306529530933	67
"490"	"{19,20} => {17}"	0.468531468531469	0.893333333333333	0.524475524475524	1.53911646586345	67
"491"	"{17,20} => {19}"	0.468531468531469	0.848101265822785	0.552447552447553	1.51598101265823	67
"492"	"{19,22} => {32}"	0.447552447552448	0.842105263157895	0.531468531468531	1.36842105263158	64
"493"	"{19,32} => {22}"	0.447552447552448	0.941176470588235	0.475524475524476	1.60224089635854	64
"494"	"{22,32} => {19}"	0.447552447552448	0.888888888888889	0.503496503496504	1.58888888888889	64
"495"	"{19,22} => {20}"	0.496503496503497	0.934210526315789	0.531468531468531	1.43647425014148	71
"496"	"{19,20} => {22}"	0.496503496503497	0.946666666666667	0.524475524475524	1.6115873015873	71
"497"	"{20,22} => {19}"	0.496503496503497	0.922077922077922	0.538461538461538	1.64821428571429	71
"498"	"{19,32} => {20}"	0.447552447552448	0.941176470588235	0.475524475524476	1.4471853257432	64
"499"	"{19,20} => {32}"	0.447552447552448	0.853333333333333	0.524475524475524	1.38666666666667	64
"500"	"{20,32} => {19}"	0.447552447552448	0.790123456790123	0.566433566433566	1.41234567901235	64
"501"	"{17,2} => {22}"	0.321678321678322	0.73015873015873	0.440559440559441	1.24300831443689	46
"502"	"{2,22} => {17}"	0.321678321678322	0.71875	0.447552447552448	1.23832831325301	46
"503"	"{17,22} => {2}"	0.321678321678322	0.696969696969697	0.461538461538462	1.21544715447154	46
"504"	"{17,2} => {32}"	0.377622377622378	0.857142857142857	0.440559440559441	1.39285714285714	54
"505"	"{2,32} => {17}"	0.377622377622378	0.76056338028169	0.496503496503497	1.31036823349737	54
"506"	"{17,32} => {2}"	0.377622377622378	0.76056338028169	0.496503496503497	1.32634833390587	54
"507"	"{17,2} => {20}"	0.412587412587413	0.936507936507937	0.440559440559441	1.4400068271036	59
"508"	"{2,20} => {17}"	0.412587412587413	0.808219178082192	0.510489510489511	1.39247400561149	59
"509"	"{17,20} => {2}"	0.412587412587413	0.746835443037975	0.552447552447553	1.30240815066379	59
"510"	"{2,22} => {32}"	0.384615384615385	0.859375	0.447552447552448	1.396484375	55
"511"	"{2,32} => {22}"	0.384615384615385	0.774647887323944	0.496503496503497	1.31874580818243	55
"512"	"{22,32} => {2}"	0.384615384615385	0.763888888888889	0.503496503496504	1.33214769647696	55
"513"	"{2,22} => {20}"	0.398601398601399	0.890625	0.447552447552448	1.36945564516129	57
"514"	"{2,20} => {22}"	0.398601398601399	0.780821917808219	0.510489510489511	1.32925636007828	57
"515"	"{20,22} => {2}"	0.398601398601399	0.74025974025974	0.538461538461538	1.29094076655052	57
"516"	"{2,32} => {20}"	0.447552447552448	0.901408450704225	0.496503496503497	1.38603665000757	64
"517"	"{2,20} => {32}"	0.447552447552448	0.876712328767123	0.510489510489511	1.42465753424658	64
"518"	"{20,32} => {2}"	0.447552447552448	0.790123456790123	0.566433566433566	1.37789822342668	64
"519"	"{17,22} => {32}"	0.384615384615385	0.833333333333333	0.461538461538462	1.35416666666667	55
"520"	"{17,32} => {22}"	0.384615384615385	0.774647887323944	0.496503496503497	1.31874580818243	55
"521"	"{22,32} => {17}"	0.384615384615385	0.763888888888889	0.503496503496504	1.31609772423025	55
"522"	"{17,22} => {20}"	0.440559440559441	0.954545454545455	0.461538461538462	1.46774193548387	63
"523"	"{17,20} => {22}"	0.440559440559441	0.79746835443038	0.552447552447552	1.35759493670886	63
"524"	"{20,22} => {17}"	0.440559440559441	0.818181818181818	0.538461538461538	1.40963855421687	63
"525"	"{17,32} => {20}"	0.468531468531469	0.943661971830986	0.496503496503497	1.45100711797668	67
"526"	"{17,20} => {32}"	0.468531468531469	0.848101265822785	0.552447552447553	1.37816455696203	67
"527"	"{20,32} => {17}"	0.468531468531469	0.827160493827161	0.566433566433566	1.42510783876246	67
"528"	"{22,32} => {20}"	0.461538461538462	0.916666666666667	0.503496503496504	1.4094982078853	66
"529"	"{20,22} => {32}"	0.461538461538462	0.857142857142857	0.538461538461539	1.39285714285714	66
"530"	"{20,32} => {22}"	0.461538461538462	0.814814814814815	0.566433566433566	1.38712522045855	66
"531"	"{1,19,2} => {20}"	0.300699300699301	0.955555555555556	0.314685314685315	1.46929510155317	43
"532"	"{1,19,20} => {2}"	0.300699300699301	1	0.300699300699301	1.74390243902439	43
"533"	"{1,2,20} => {19}"	0.300699300699301	1	0.300699300699301	1.7875	43
"534"	"{19,2,20} => {1}"	0.300699300699301	0.781818181818182	0.384615384615385	2.48444444444444	43
"535"	"{13,2,8} => {32}"	0.307692307692308	0.956521739130435	0.321678321678322	1.55434782608696	44
"536"	"{13,32,8} => {2}"	0.307692307692308	0.936170212765957	0.328671328671329	1.63258951738454	44
"537"	"{13,2,32} => {8}"	0.307692307692308	0.977777777777778	0.314685314685315	1.79259259259259	44
"538"	"{2,32,8} => {13}"	0.307692307692308	0.6875	0.447552447552448	1.75558035714286	44
"539"	"{34,5,6} => {0}"	0.321678321678322	1	0.321678321678322	2.26984126984127	46
"540"	"{0,34,5} => {6}"	0.321678321678322	1	0.321678321678322	2.34426229508197	46
"541"	"{0,34,6} => {5}"	0.321678321678322	0.958333333333333	0.335664335664336	2.28402777777778	46
"542"	"{0,5,6} => {34}"	0.321678321678322	0.793103448275862	0.405594405594406	1.98971566848155	46
"543"	"{0,34,6} => {32}"	0.300699300699301	0.895833333333333	0.335664335664336	1.45572916666667	43
"544"	"{32,34,6} => {0}"	0.300699300699301	1	0.300699300699301	2.26984126984127	43
"545"	"{0,32,34} => {6}"	0.300699300699301	1	0.300699300699301	2.34426229508197	43
"546"	"{0,32,6} => {34}"	0.300699300699301	0.781818181818182	0.384615384615385	1.96140350877193	43
"547"	"{0,5,6} => {22}"	0.314685314685315	0.775862068965517	0.405594405594406	1.32081280788177	45
"548"	"{22,5,6} => {0}"	0.314685314685315	1	0.314685314685315	2.26984126984127	45
"549"	"{0,22,5} => {6}"	0.314685314685315	1	0.314685314685315	2.34426229508197	45
"550"	"{0,22,6} => {5}"	0.314685314685315	0.957446808510638	0.328671328671329	2.28191489361702	45
"551"	"{0,5,6} => {32}"	0.370629370629371	0.913793103448276	0.405594405594406	1.48491379310345	53
"552"	"{32,5,6} => {0}"	0.370629370629371	1	0.370629370629371	2.26984126984127	53
"553"	"{0,32,5} => {6}"	0.370629370629371	1	0.370629370629371	2.34426229508197	53
"554"	"{0,32,6} => {5}"	0.370629370629371	0.963636363636364	0.384615384615385	2.29666666666667	53
"555"	"{0,5,6} => {20}"	0.363636363636364	0.896551724137931	0.405594405594406	1.37856878012607	52
"556"	"{20,5,6} => {0}"	0.363636363636364	1	0.363636363636364	2.26984126984127	52
"557"	"{0,20,5} => {6}"	0.363636363636364	1	0.363636363636364	2.34426229508197	52
"558"	"{0,20,6} => {5}"	0.363636363636364	1	0.363636363636364	2.38333333333333	52
"559"	"{32,5,6} => {20}"	0.335664335664336	0.905660377358491	0.370629370629371	1.39257455873402	48
"560"	"{20,5,6} => {32}"	0.335664335664336	0.923076923076923	0.363636363636364	1.5	48
"561"	"{20,32,5} => {6}"	0.335664335664336	0.979591836734694	0.342657342657343	2.29642020742723	48
"562"	"{20,32,6} => {5}"	0.335664335664336	1	0.335664335664336	2.38333333333333	48
"563"	"{0,32,5} => {20}"	0.335664335664336	0.905660377358491	0.370629370629371	1.39257455873402	48
"564"	"{0,20,5} => {32}"	0.335664335664336	0.923076923076923	0.363636363636364	1.5	48
"565"	"{20,32,5} => {0}"	0.335664335664336	0.979591836734694	0.342657342657343	2.22351797862002	48
"566"	"{0,20,32} => {5}"	0.335664335664336	0.96	0.34965034965035	2.288	48
"567"	"{0,22,6} => {32}"	0.300699300699301	0.914893617021277	0.328671328671329	1.48670212765957	43
"568"	"{0,32,6} => {22}"	0.300699300699301	0.781818181818182	0.384615384615385	1.33095238095238	43
"569"	"{22,32,6} => {0}"	0.300699300699301	1	0.300699300699301	2.26984126984127	43
"570"	"{0,22,32} => {6}"	0.300699300699301	1	0.300699300699301	2.34426229508197	43
"571"	"{0,32,6} => {20}"	0.335664335664336	0.872727272727273	0.384615384615385	1.34193548387097	48
"572"	"{0,20,6} => {32}"	0.335664335664336	0.923076923076923	0.363636363636364	1.5	48
"573"	"{20,32,6} => {0}"	0.335664335664336	1	0.335664335664336	2.26984126984127	48
"574"	"{0,20,32} => {6}"	0.335664335664336	0.96	0.34965034965035	2.25049180327869	48
"575"	"{15,31,8} => {2}"	0.34965034965035	1	0.34965034965035	1.74390243902439	50
